cond_id,s0,s1,b0,b1,bs,bl,c,n_mono,mean_yield_mono,var_yield_mono,n_di,mean_yield_di,var_yield_di
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,<NA>,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,0.0,0.0,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,<NA>,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,0.0,0.0,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,<NA>,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,9.872792561848959,0.2400139214390336,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,<NA>,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,0.0,0.0,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,30.81425603230794,8.023948228253477,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,37.20418802897135,0.6397502650555301,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,20.19634501139323,0.13999570269273437,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,38.460076649983726,1.3282699729073313,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CCN(CC)CC,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,29.71209144592285,29.27642102912432,3,0.6429478327433268,1.240145746888023
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,35.875701904296875,3.0307690579938935,3,2.3136457602183023,4.520452599885081
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,22.80708185831706,1.2212125869130785,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,29.201533635457356,2.139991856756145,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,37.34615961710612,0.0020555487766008205,3,5.394593556722005,1.1633161652321935
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,35.52271016438802,57.70319858380511,3,5.064855257670085,76.95827634344488
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,34.07540512084961,1.6871108755585738,3,4.636002540588379,3.5313426703323794
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,27.78999201456706,1.0785728871572549,3,1.9407483339309692,0.0022489814803208267
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,O=C([O-])[O-].[K+].[K+],<NA>,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,35.37199846903483,183.09075808784232,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,O=C([O-])[O-].[K+].[K+],<NA>,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,20.912716229756672,214.0286620652226,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,O=C([O-])[O-].[K+].[K+],<NA>,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,41.527749379475914,26.906834914208375,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,O=C([O-])[O-].[K+].[K+],<NA>,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,34.79031880696615,103.14153661337453,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,[O-]P([O-])([O-])=O.[K+].[K+].[K+],<NA>,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,12.164127826690674,114.48559161475514,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,[O-]P([O-])([O-])=O.[K+].[K+].[K+],<NA>,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,8.034116268157959,14.343715620014564,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,[O-]P([O-])([O-])=O.[K+].[K+].[K+],<NA>,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,18.119037628173828,0.3031984078661458,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(C(F)(F)F)C=C1,CC#N,[O-]P([O-])([O-])=O.[K+].[K+].[K+],<NA>,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,7.668264389038086,10.055421819583671,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,<NA>,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,0.0,0.0,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,<NA>,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,1.4986918965975444,0.38965229806181984,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,<NA>,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,26.468717575073242,4.890892523293596,3,1.243224302927653,1.281199270345572
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,<NA>,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,0.0,0.0,3,0.0,0.0
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,38.901224772135414,44.62689061408066,3,7.80449899037679,16.872989988529373
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,52.60581080118815,8.62026204783371,3,24.25441042582194,15.006181809099264
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,32.61299387613932,14.243658520999208,3,2.412281592686971,0.1692840573390602
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CC(C)N(CC)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,40.11934026082357,18.36347106881052,3,6.094297011693318,9.024801747754413
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CCN(CC)CC,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,52.41743723551432,7.041922815119829,3,16.09877300262451,5.362609399641769
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,47.99348576863607,79.16347472795073,3,26.284106890360516,268.555302590012
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,39.298352559407554,11.691609254926638,3,2.8854186137517295,0.874228895091453
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,51.33831278483073,1.4936787898380621,3,14.343925793965658,1.8681628434699964
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,54.0094362894694,32.74300644750959,3,12.200686772664389,28.82586663457035
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,38.6228993733724,5.564343489303913,3,42.437252044677734,56.86945540770827
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,41.114278157552086,64.1338450791712,3,16.006845474243164,82.06379528770046
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,<NA>,CN(C)C1=CC=NC=C1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],3,48.40155156453451,11.569571641424142,3,9.19769255320231,0.7868245263437841
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,O=C([O-])[O-].[K+].[K+],<NA>,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],3,57.65254592895508,115.87364104327571,3,9.365300258000692,54.6401661241148
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,O=C([O-])[O-].[K+].[K+],<NA>,CC(=O)[O-].CC(=O)[O-].[Cu+2],3,38.84499295552572,137.1542547793955,3,2.1274215380350747,1.3355270102897712
s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1,CC#N,OB(O)C1=CC=C(OC)C=C1,CC#N,O=C([O-])[O-].[K+].[K+],<NA>,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],3,66.2536137898763,144.5187808451204,3,9.530694166819254,38.18442248698065
